EASTING,NORTHING,DIP,DIP_DIR
315642,6334727,70,322
315642,6335727,37,343
315642,6336727,39,347
315642,6337727,72,321
315642,6338727,61,113
315642,6339727,63,123
315642,6342727,26,107
315642,6346727,45,280
315642,6380727,34,295
315642,6398727,39,30
315642,6456727,40,85
316642,6235727,49,265
316642,6237727,81,276
316642,6238727,65,261
316642,6239727,42,284
316642,6246727,85,246
316642,6247727,78,248
316642,6248727,62,241
316642,6249727,26,144
316642,6250727,3,160
316642,6251727,52,73
316642,6252727,50,255
316642,6253727,71,239
316642,6256727,18,44
316642,6257727,28,87
316642,6258727,24,75
316642,6259727,17,314
316642,6260727,43,249
316642,6261727,69,251
316642,6265727,50,76
316642,6266727,46,84
316642,6270727,57,71
316642,6271727,56,56
316642,6272727,45,68
316642,6276727,54,67
316642,6277727,22,244
316642,6278727,17,95
316642,6280727,10,199
316642,6281727,60,274
316642,6282727,80,285
316642,6283727,9,356
316642,6284727,36,41
316642,6285727,37,33
316642,6286727,27,19
316642,6288727,31,9
316642,6289727,23,10
316642,6290727,17,42
316642,6292727,51,277
316642,6295727,41,245
316642,6296727,46,257
316642,6299727,13,91
316642,6300727,27,149
316642,6303727,70,288
316642,6304727,72,287
316642,6305727,63,285
316642,6306727,49,308
316642,6309727,51,279
316642,6312727,39,302
316642,6313727,60,239
316642,6325727,53,308
316642,6327727,53,293
316642,6330727,57,280
316642,6331727,66,300
316642,6332727,68,311
316642,6333727,82,311
316642,6334727,73,317
316642,6336727,61,308
316642,6337727,38,341
316642,6339727,30,60
316642,6340727,56,108
316642,6342727,67,98
316642,6343727,34,90
316642,6346727,53,60
316642,6371727,44,270
316642,6381727,19,5
316642,6447727,29,170
316642,6457727,14,130
316642,6463727,35,234
317642,6238727,65,98
317642,6246727,78,238
317642,6247727,78,240
317642,6248727,69,72
317642,6249727,32,60
317642,6250727,44,59
317642,6251727,66,240
317642,6252727,67,235
317642,6254727,32,292
317642,6255727,27,32
317642,6256727,29,83
317642,6257727,24,248
317642,6258727,59,282
317642,6266727,72,72
317642,6267727,80,86
317642,6269727,80,242
317642,6270727,74,81
317642,6272727,74,82
317642,6273727,39,58
317642,6276727,33,71
317642,6277727,53,84
317642,6278727,71,95
317642,6280727,75,262
317642,6282727,67,95
317642,6283727,70,87
317642,6284727,63,80
317642,6286727,46,65
317642,6287727,60,60
317642,6289727,36,52
317642,6292727,10,10
317642,6293727,56,290
317642,6295727,38,278
317642,6296727,12,25
317642,6299727,20,285
317642,6301727,8,262
317642,6306727,60,278
317642,6307727,46,270
317642,6309727,42,296
317642,6310727,62,257
317642,6312727,90,55
317642,6318727,47,279
317642,6321727,51,265
317642,6322727,34,272
317642,6327727,50,302
317642,6328727,44,287
317642,6331727,51,304
317642,6333727,70,299
317642,6335727,69,309
317642,6337727,73,311
317642,6338727,79,302
317642,6339727,38,302
317642,6340727,32,75
317642,6343727,34,71
317642,6344727,32,85
317642,6346727,47,73
317642,6362727,60,288
317642,6371727,60,270
317642,6384727,5,100
317642,6404727,39,110
317642,6446727,25,155
318642,6244727,69,41
318642,6245727,78,88
318642,6246727,62,57
318642,6247727,54,95
318642,6248727,86,235
318642,6249727,27,276
318642,6250727,25,355
318642,6251727,33,252
318642,6252727,46,250
318642,6253727,46,234
318642,6254727,16,325
318642,6255727,48,251
318642,6256727,61,256
318642,6265727,68,77
318642,6267727,44,71
318642,6268727,67,75
318642,6269727,68,263
318642,6270727,51,66
318642,6271727,14,319
318642,6272727,57,73
318642,6273727,77,81
318642,6274727,40,83
318642,6276727,32,85
318642,6277727,63,86
318642,6278727,65,86
318642,6279727,40,93
318642,6282727,33,92
318642,6283727,40,82
318642,6284727,31,94
318642,6287727,37,276
318642,6289727,45,95
318642,6291727,57,286
318642,6292727,6,4
318642,6293727,42,264
318642,6299727,63,265
318642,6300727,18,290
318642,6301727,52,276
318642,6308727,58,271
318642,6309727,51,107
318642,6310727,58,246
318642,6312727,64,262
318642,6315727,62,237
318642,6316727,74,235
318642,6318727,68,257
318642,6319727,79,270
318642,6320727,83,93
318642,6321727,18,187
318642,6322727,69,278
318642,6327727,73,294
318642,6328727,32,290
318642,6329727,57,290
318642,6330727,20,277
318642,6333727,75,297
318642,6335727,71,304
318642,6336727,73,299
318642,6337727,79,295
318642,6338727,77,297
318642,6339727,73,130
318642,6340727,62,288
318642,6341727,51,293
318642,6343727,18,319
318642,6344727,32,299
318642,6346727,38,64
318642,6359727,43,84
318642,6361727,82,88
318642,6362727,82,273
318642,6363727,85,280
318642,6365727,57,278
318642,6371727,49,290
318642,6383727,5,85
318642,6421727,19,150
318642,6422727,0,0
319642,6242727,80,75
319642,6243727,65,90
319642,6244727,57,63
319642,6245727,73,183
319642,6246727,28,176
319642,6247727,63,234
319642,6248727,31,46
319642,6249727,30,245
319642,6250727,16,172
319642,6251727,55,251
319642,6252727,50,208
319642,6264727,23,73
319642,6265727,42,68
319642,6266727,40,67
319642,6267727,21,49
319642,6268727,30,56
319642,6270727,44,60
319642,6272727,38,68
319642,6273727,42,70
319642,6274727,75,77
319642,6275727,24,80
319642,6276727,47,85
319642,6278727,70,263
319642,6279727,53,258
319642,6282727,51,266
319642,6283727,60,253
319642,6287727,48,269
319642,6288727,6,358
319642,6291727,71,275
319642,6292727,53,280
319642,6295727,26,187
319642,6297727,67,57
319642,6298727,54,281
319642,6299727,21,356
319642,6301727,41,278
319642,6302727,34,284
319642,6303727,64,72
319642,6304727,16,333
319642,6305727,35,280
319642,6306727,9,349
319642,6307727,19,356
319642,6308727,56,262
319642,6309727,69,98
319642,6315727,62,233
319642,6317727,62,224
319642,6318727,61,238
319642,6319727,78,269
319642,6320727,66,267
319642,6324727,80,302
319642,6326727,77,295
319642,6327727,77,298
319642,6330727,79,288
319642,6335727,85,311
319642,6336727,74,299
319642,6337727,77,298
319642,6338727,74,294
319642,6339727,76,292
319642,6341727,70,279
319642,6342727,65,297
319642,6343727,63,287
319642,6344727,76,287
319642,6345727,78,295
319642,6359727,52,114
319642,6361727,70,293
319642,6362727,80,276
319642,6363727,86,268
319642,6372727,85,345
319642,6373727,55,5
319642,6403727,25,35
319642,6412727,39,135
319642,6415727,0,0
319642,6424727,19,320
319642,6458727,20,150
319642,6462727,22,165
320642,6239727,58,85
320642,6242727,72,108
320642,6243727,43,337
320642,6244727,78,223
320642,6245727,62,68
320642,6246727,31,334
320642,6249727,74,79
320642,6252727,50,279
320642,6254727,69,59
320642,6255727,70,60
320642,6263727,29,296
320642,6264727,9,288
320642,6265727,25,295
320642,6266727,19,297
320642,6267727,18,324
320642,6268727,45,275
320642,6269727,24,318
320642,6270727,25,304
320642,6271727,60,264
320642,6272727,42,274
320642,6276727,57,254
320642,6278727,59,257
320642,6279727,24,261
320642,6280727,41,268
320642,6281727,26,261
320642,6282727,14,270
320642,6283727,35,252
320642,6288727,62,66
320642,6289727,83,71
320642,6290727,64,92
320642,6291727,61,76
320642,6292727,6,183
320642,6296727,77,87
320642,6297727,9,255
320642,6298727,32,21
320642,6300727,48,55
320642,6301727,41,317
320642,6305727,76,78
320642,6307727,38,253
320642,6308727,46,247
320642,6318727,49,223
320642,6320727,74,260
320642,6323727,88,313
320642,6326727,75,297
320642,6332727,66,283
320642,6333727,82,299
320642,6334727,43,237
320642,6335727,44,226
320642,6338727,70,292
320642,6342727,78,285
320642,6343727,74,287
320642,6344727,48,181
320642,6346727,21,39
320642,6347727,57,285
320642,6359727,57,106
320642,6360727,22,109
320642,6361727,75,58
320642,6362727,58,118
320642,6363727,80,99
320642,6364727,39,263
320642,6371727,60,335
320642,6380727,60,65
320642,6383727,9,70
320642,6396727,44,315
320642,6404727,14,90
320642,6444727,34,205
320642,6462727,39,150
321642,6239727,39,230
321642,6240727,49,156
321642,6241727,55,103
321642,6243727,55,248
321642,6244727,43,245
321642,6245727,45,45
321642,6246727,80,57
321642,6248727,77,255
321642,6249727,80,252
321642,6252727,46,62
321642,6253727,63,33
321642,6254727,62,76
321642,6256727,14,15
321642,6260727,73,271
321642,6263727,50,272
321642,6265727,59,275
321642,6267727,51,280
321642,6268727,48,282
321642,6269727,56,268
321642,6270727,61,265
321642,6271727,52,271
321642,6272727,55,269
321642,6273727,41,271
321642,6274727,24,268
321642,6276727,42,262
321642,6277727,44,262
321642,6279727,23,122
321642,6285727,44,65
321642,6286727,40,265
321642,6287727,27,66
321642,6288727,19,44
321642,6289727,35,32
321642,6292727,45,282
321642,6294727,28,92
321642,6295727,17,130
321642,6296727,40,74
321642,6297727,12,343
321642,6298727,40,52
321642,6301727,40,25
321642,6307727,26,61
321642,6308727,39,269
321642,6315727,34,223
321642,6317727,56,209
321642,6318727,90,46
321642,6320727,64,249
321642,6321727,73,294
321642,6322727,70,303
321642,6324727,70,298
321642,6326727,80,306
321642,6327727,78,294
321642,6328727,82,301
321642,6330727,71,292
321642,6331727,49,296
321642,6334727,84,123
321642,6335727,64,281
321642,6336727,73,303
321642,6341727,77,296
321642,6342727,11,20
321642,6343727,75,299
321642,6344727,70,295
321642,6345727,78,292
321642,6346727,73,290
321642,6359727,70,110
321642,6360727,49,196
321642,6361727,45,138
321642,6362727,55,114
321642,6363727,84,90
321642,6364727,70,97
321642,6365727,69,88
321642,6368727,19,100
321642,6386727,44,125
321642,6411727,44,140
321642,6417727,5,180
321642,6446727,40,194
321642,6456727,19,350
322642,6237727,71,100
322642,6239727,56,217
322642,6240727,63,230
322642,6241727,49,264
322642,6242727,43,262
322642,6243727,10,284
322642,6246727,34,144
322642,6251727,23,23
322642,6252727,32,308
322642,6253727,46,260
322642,6255727,64,259
322642,6261727,60,268
322642,6262727,47,276
322642,6263727,65,277
322642,6265727,56,264
322642,6267727,58,304
322642,6281727,67,254
322642,6282727,70,275
322642,6284727,15,208
322642,6285727,90,98
322642,6289727,47,295
322642,6291727,51,252
322642,6292727,36,274
322642,6293727,26,273
322642,6294727,26,254
322642,6295727,70,271
322642,6296727,52,273
322642,6297727,42,285
322642,6301727,36,307
322642,6305727,54,266
322642,6307727,55,267
322642,6308727,28,272
322642,6309727,56,243
322642,6312727,40,248
322642,6314727,66,238
322642,6315727,67,239
322642,6316727,65,226
322642,6320727,68,290
322642,6324727,76,305
322642,6325727,64,297
322642,6331727,86,304
322642,6336727,72,292
322642,6338727,58,282
322642,6344727,90,103
322642,6346727,69,311
322642,6356727,75,290
322642,6362727,18,348
322642,6363727,81,90
322642,6364727,36,71
322642,6365727,43,160
322642,6366727,0,0
322642,6369727,85,95
322642,6396727,80,70
322642,6415727,5,315
322642,6421727,0,0
322642,6422727,25,320
322642,6429727,70,329
322642,6478727,19,350
323642,6230727,49,80
323642,6237727,58,104
323642,6239727,65,201
323642,6240727,55,191
323642,6241727,47,267
323642,6243727,26,43
323642,6244727,16,333
323642,6245727,88,63
323642,6246727,31,244
323642,6248727,34,270
323642,6249727,55,241
323642,6250727,51,261
323642,6251727,53,257
323642,6252727,64,263
323642,6253727,61,263
323642,6255727,67,260
323642,6259727,70,268
323642,6260727,40,284
323642,6262727,15,27
323642,6280727,60,261
323642,6281727,23,239
323642,6283727,54,72
323642,6284727,31,82
323642,6285727,36,246
323642,6286727,27,249
323642,6289727,52,272
323642,6290727,65,274
323642,6291727,56,264
323642,6292727,65,270
323642,6293727,70,268
323642,6296727,56,277
323642,6297727,68,275
323642,6298727,77,277
323642,6301727,47,283
323642,6305727,51,284
323642,6307727,42,278
323642,6308727,31,288
323642,6312727,59,251
323642,6313727,49,252
323642,6315727,75,246
323642,6317727,79,227
323642,6320727,68,259
323642,6321727,83,310
323642,6322727,73,315
323642,6323727,75,311
323642,6324727,82,302
323642,6327727,73,298
323642,6328727,72,302
323642,6329727,76,297
323642,6336727,83,295
323642,6338727,72,293
323642,6339727,79,289
323642,6363727,68,113
323642,6365727,50,158
323642,6368727,29,115
323642,6376727,0,0
323642,6377727,80,229
323642,6384727,19,90
323642,6400727,0,0
323642,6429727,70,300
323642,6436727,60,335
323642,6449727,25,200
324642,6237727,86,238
324642,6239727,75,195
324642,6240727,75,213
324642,6242727,65,60
324642,6245727,63,66
324642,6246727,21,34
324642,6247727,35,337
324642,6248727,54,264
324642,6249727,66,245
324642,6250727,59,258
324642,6251727,55,261
324642,6255727,55,258
324642,6259727,63,281
324642,6280727,36,105
324642,6281727,14,172
324642,6284727,28,186
324642,6285727,52,248
324642,6290727,5,306
324642,6291727,66,262
324642,6292727,64,264
324642,6293727,65,266
324642,6296727,79,271
324642,6297727,76,271
324642,6298727,75,274
324642,6301727,59,276
324642,6303727,57,280
324642,6304727,82,271
324642,6306727,64,273
324642,6307727,64,288
324642,6308727,57,271
324642,6312727,57,254
324642,6317727,68,239
324642,6318727,77,236
324642,6319727,61,228
324642,6320727,70,268
324642,6321727,79,308
324642,6322727,76,298
324642,6323727,87,296
324642,6324727,82,300
324642,6325727,78,283
324642,6327727,85,300
324642,6329727,42,345
324642,6330727,73,300
324642,6331727,68,298
324642,6332727,76,304
324642,6333727,89,111
324642,6336727,85,122
324642,6365727,74,158
324642,6368727,37,110
324642,6375727,0,0
324642,6377727,32,36
324642,6378727,49,50
324642,6380727,55,95
324642,6385727,34,80
324642,6423727,9,275
324642,6430727,19,295
324642,6432727,70,329
324642,6450727,29,204
325642,6227727,80,265
325642,6231727,44,95
325642,6235727,9,184
325642,6236727,18,186
325642,6238727,63,200
325642,6239727,56,64
325642,6245727,39,265
325642,6246727,49,253
325642,6247727,61,262
325642,6250727,65,261
325642,6251727,61,266
325642,6255727,39,241
325642,6256727,23,10
325642,6262727,36,37
325642,6276727,80,78
325642,6281727,40,351
325642,6282727,44,180
325642,6287727,64,86
325642,6288727,86,100
325642,6290727,80,73
325642,6291727,72,269
325642,6292727,64,252
325642,6293727,86,99
325642,6297727,67,268
325642,6301727,73,277
325642,6305727,59,277
325642,6306727,41,264
325642,6309727,63,260
325642,6310727,56,261
325642,6312727,34,272
325642,6313727,69,241
325642,6316727,64,237
325642,6318727,68,242
325642,6319727,65,224
325642,6321727,78,294
325642,6322727,83,286
325642,6323727,83,288
325642,6324727,77,291
325642,6325727,82,280
325642,6327727,84,298
325642,6328727,74,303
325642,6329727,75,302
325642,6330727,77,304
325642,6331727,76,305
325642,6332727,64,300
325642,6333727,66,298
325642,6338727,81,307
325642,6339727,72,303
325642,6340727,75,294
325642,6342727,88,118
325642,6386727,29,90
325642,6388727,39,100
325642,6461727,48,163
325642,6479727,29,350
326642,6234727,90,95
326642,6235727,79,219
326642,6236727,88,75
326642,6238727,85,88
326642,6239727,84,63
326642,6241727,17,302
326642,6246727,71,253
326642,6247727,45,264
326642,6251727,46,263
326642,6259727,75,70
326642,6262727,58,68
326642,6278727,75,261
326642,6281727,72,265
326642,6282727,82,263
326642,6284727,76,263
326642,6307727,27,281
326642,6308727,40,277
326642,6309727,67,261
326642,6310727,50,268
326642,6311727,25,296
326642,6312727,90,83
326642,6313727,43,234
326642,6316727,63,219
326642,6320727,84,73
326642,6323727,59,209
326642,6325727,84,273
326642,6328727,78,292
326642,6330727,70,306
326642,6331727,73,308
326642,6332727,67,310
326642,6333727,68,313
326642,6335727,66,308
326642,6338727,67,298
326642,6339727,71,302
326642,6340727,82,301
326642,6341727,37,245
326642,6342727,58,265
326642,6349727,85,115
326642,6355727,85,300
326642,6388727,19,90
326642,6416727,39,130
326642,6435727,75,355
326642,6460727,40,159
326642,6462727,49,170
326642,6475727,5,125
327642,6229727,44,90
327642,6240727,22,289
327642,6243727,77,252
327642,6244727,58,263
327642,6245727,66,248
327642,6246727,67,243
327642,6247727,58,259
327642,6250727,46,252
327642,6251727,17,274
327642,6272727,63,256
327642,6276727,80,256
327642,6277727,76,69
327642,6278727,69,250
327642,6280727,75,259
327642,6281727,73,250
327642,6282727,56,262
327642,6284727,61,247
327642,6286727,71,261
327642,6287727,72,267
327642,6310727,75,81
327642,6314727,76,100
327642,6315727,88,296
327642,6318727,90,260
327642,6321727,78,101
327642,6323727,86,282
327642,6324727,75,264
327642,6332727,69,312
327642,6333727,74,310
327642,6334727,65,305
327642,6336727,65,297
327642,6337727,65,290
327642,6338727,74,290
327642,6339727,82,301
327642,6340727,84,287
327642,6347727,69,121
327642,6387727,19,100
327642,6412727,29,150
327642,6414727,70,150
327642,6458727,42,343
327642,6477727,10,0
328642,6225727,69,80
328642,6239727,33,245
328642,6240727,72,268
328642,6241727,61,258
328642,6243727,74,249
328642,6244727,72,249
328642,6246727,70,69
328642,6247727,81,256
328642,6248727,64,254
328642,6251727,8,300
328642,6272727,64,247
328642,6278727,60,252
328642,6287727,80,68
328642,6288727,70,248
328642,6315727,74,95
328642,6318727,78,76
328642,6319727,84,177
328642,6320727,65,276
328642,6323727,83,141
328642,6324727,86,114
328642,6325727,89,84
328642,6326727,64,355
328642,6327727,42,10
328642,6328727,71,310
328642,6331727,75,312
328642,6332727,74,313
328642,6333727,77,310
328642,6334727,71,301
328642,6335727,57,302
328642,6336727,64,303
328642,6337727,48,328
328642,6338727,0,119
328642,6339727,65,296
328642,6340727,71,294
328642,6341727,68,296
328642,6369727,14,5
328642,6374727,70,329
328642,6457727,39,340
328642,6475727,17,165
328642,6476727,3,115
328642,6477727,3,25
328642,6478727,10,5
328642,6479727,25,5
329642,6239727,54,264
329642,6240727,74,228
329642,6244727,44,244
329642,6251727,86,76
329642,6252727,86,258
329642,6275727,58,114
329642,6292727,78,81
329642,6298727,67,266
329642,6304727,73,69
329642,6306727,80,262
329642,6307727,64,263
329642,6308727,77,281
329642,6309727,78,260
329642,6314727,6,197
329642,6315727,51,245
329642,6320727,2,182
329642,6323727,80,114
329642,6324727,83,110
329642,6325727,62,285
329642,6328727,71,114
329642,6329727,51,107
329642,6330727,43,333
329642,6333727,90,118
329642,6334727,86,295
329642,6335727,36,32
329642,6336727,70,303
329642,6337727,63,303
329642,6338727,34,291
329642,6339727,33,270
329642,6341727,58,295
329642,6343727,58,290
329642,6363727,69,130
329642,6388727,39,135
329642,6391727,19,125
329642,6417727,19,140
329642,6473727,17,145
330642,6239727,55,262
330642,6240727,70,243
330642,6252727,56,76
330642,6253727,64,75
330642,6286727,64,85
330642,6287727,34,334
330642,6288727,79,87
330642,6292727,83,264
330642,6296727,24,8
330642,6298727,65,280
330642,6304727,51,248
330642,6305727,77,240
330642,6307727,76,259
330642,6309727,1,239
330642,6310727,32,358
330642,6313727,86,275
330642,6314727,79,276
330642,6319727,45,265
330642,6320727,18,335
330642,6322727,12,169
330642,6324727,52,302
330642,6327727,75,109
330642,6328727,76,102
330642,6329727,85,88
330642,6330727,60,98
330642,6332727,56,304
330642,6333727,61,329
330642,6335727,82,315
330642,6336727,75,306
330642,6338727,65,298
330642,6339727,46,301
330642,6340727,43,296
330642,6341727,52,307
330642,6342727,70,302
330642,6343727,37,288
330642,6344727,57,285
330642,6369727,5,190
330642,6390727,29,120
330642,6416727,34,145
330642,6427727,14,325
330642,6474727,19,150
330642,6476727,89,5
331642,6253727,69,72
331642,6275727,69,101
331642,6295727,83,94
331642,6296727,78,264
331642,6301727,90,96
331642,6302727,72,87
331642,6303727,80,274
331642,6305727,54,67
331642,6306727,68,252
331642,6307727,85,87
331642,6309727,78,264
331642,6310727,31,261
331642,6312727,65,82
331642,6313727,86,280
331642,6314727,79,276
331642,6318727,41,106
331642,6319727,78,95
331642,6320727,7,346
331642,6325727,84,123
331642,6326727,84,122
331642,6328727,72,94
331642,6329727,77,104
331642,6330727,72,95
331642,6331727,77,101
331642,6332727,53,70
331642,6333727,43,44
331642,6334727,61,325
331642,6335727,6,273
331642,6336727,78,312
331642,6337727,63,306
331642,6338727,60,304
331642,6339727,59,302
331642,6340727,62,302
331642,6341727,60,302
331642,6342727,48,293
331642,6344727,54,303
331642,6361727,80,310
331642,6463727,67,159
332642,6253727,43,59
332642,6268727,88,268
332642,6269727,73,265
332642,6270727,25,164
332642,6276727,76,90
332642,6277727,75,92
332642,6278727,38,100
332642,6302727,11,18
332642,6303727,57,97
332642,6304727,52,88
332642,6305727,75,269
332642,6307727,17,136
332642,6309727,33,257
332642,6310727,71,95
332642,6312727,7,159
332642,6313727,53,98
332642,6316727,37,110
332642,6317727,63,102
332642,6318727,58,109
332642,6319727,44,93
332642,6321727,17,99
332642,6324727,12,40
332642,6328727,86,123
332642,6329727,40,73
332642,6333727,63,94
332642,6334727,70,88
332642,6337727,70,316
332642,6338727,51,317
332642,6339727,46,303
332642,6340727,48,301
332642,6341727,48,305
332642,6343727,67,296
332642,6344727,39,298
332642,6345727,55,317
332642,6346727,20,189
332642,6374727,90,140
332642,6394727,60,140
332642,6401727,49,125
332642,6409727,54,335
332642,6424727,34,160
332642,6463727,55,160
333642,6252727,70,75
333642,6253727,62,73
333642,6268727,42,92
333642,6269727,33,289
333642,6276727,41,75
333642,6277727,74,280
333642,6283727,83,280
333642,6303727,34,255
333642,6304727,21,237
333642,6307727,21,253
333642,6308727,40,245
333642,6309727,31,252
333642,6310727,32,252
333642,6312727,38,265
333642,6313727,35,282
333642,6314727,21,268
333642,6315727,22,257
333642,6316727,27,258
333642,6317727,23,225
333642,6319727,58,264
333642,6320727,37,243
333642,6321727,37,298
333642,6322727,30,286
333642,6323727,71,123
333642,6329727,65,108
333642,6330727,71,109
333642,6331727,76,105
333642,6334727,70,110
333642,6336727,77,288
333642,6337727,42,333
333642,6338727,45,338
333642,6340727,38,317
333642,6341727,53,310
333642,6344727,36,313
333642,6345727,42,315
333642,6346727,43,315
333642,6364727,80,145
333642,6401727,90,130
333642,6413727,9,130
333642,6435727,69,350
333642,6457727,69,335
333642,6465727,49,175
334642,6227727,69,260
334642,6250727,77,64
334642,6252727,51,68
334642,6253727,40,78
334642,6254727,26,63
334642,6263727,78,285
334642,6269727,61,269
334642,6275727,28,23
334642,6276727,83,298
334642,6277727,20,333
334642,6278727,34,316
334642,6303727,47,260
334642,6306727,39,234
334642,6307727,34,251
334642,6308727,38,248
334642,6309727,27,259
334642,6310727,35,255
334642,6312727,24,244
334642,6315727,22,269
334642,6316727,23,252
334642,6317727,37,261
334642,6318727,37,256
334642,6319727,37,236
334642,6320727,31,258
334642,6321727,53,285
334642,6322727,54,280
334642,6323727,55,294
334642,6324727,54,293
334642,6327727,15,12
334642,6328727,65,295
334642,6329727,90,298
334642,6331727,70,108
334642,6336727,49,61
334642,6337727,34,89
334642,6338727,31,4
334642,6339727,29,35
334642,6341727,41,320
334642,6342727,39,319
334642,6343727,37,315
334642,6344727,32,319
334642,6345727,37,318
334642,6346727,29,319
334642,6364727,48,30
334642,6425727,19,160
334642,6456727,29,335
334642,6457727,40,345
334642,6462727,29,342
334642,6464727,44,165
335642,6250727,59,65
335642,6251727,12,319
335642,6252727,65,251
335642,6253727,78,261
335642,6257727,83,70
335642,6267727,90,88
335642,6271727,72,66
335642,6273727,26,56
335642,6274727,49,82
335642,6275727,20,336
335642,6278727,72,287
335642,6292727,6,290
335642,6303727,46,257
335642,6304727,37,262
335642,6306727,15,239
335642,6307727,3,208
335642,6308727,55,244
335642,6309727,20,242
335642,6315727,24,237
335642,6317727,38,228
335642,6318727,34,251
335642,6319727,46,235
335642,6320727,36,246
335642,6321727,47,246
335642,6322727,55,282
335642,6323727,56,301
335642,6324727,58,283
335642,6325727,63,278
335642,6328727,28,289
335642,6329727,7,69
335642,6331727,70,115
335642,6342727,49,322
335642,6343727,37,316
335642,6344727,39,335
335642,6345727,38,312
335642,6346727,27,316
335642,6402727,65,135
335642,6431727,14,40
335642,6461727,36,348
335642,6462727,29,355
335642,6464727,53,176
336642,6251727,59,255
336642,6252727,78,258
336642,6253727,75,268
336642,6258727,73,263
336642,6264727,55,55
336642,6265727,44,2
336642,6273727,21,66
336642,6274727,65,273
336642,6275727,36,292
336642,6276727,77,248
336642,6278727,69,68
336642,6279727,80,266
336642,6293727,70,248
336642,6303727,28,258
336642,6304727,24,261
336642,6305727,18,235
336642,6309727,31,334
336642,6319727,28,246
336642,6320727,30,225
336642,6324727,56,289
336642,6325727,66,283
336642,6326727,67,286
336642,6327727,71,293
336642,6328727,50,305
336642,6329727,37,302
336642,6331727,46,124
336642,6332727,71,123
336642,6333727,57,114
336642,6343727,24,321
336642,6344727,35,323
336642,6345727,39,322
336642,6346727,34,314
336642,6347727,32,318
336642,6382727,55,315
336642,6390727,9,90
336642,6425727,19,160
336642,6431727,5,36
336642,6435727,70,5
336642,6461727,40,345
336642,6462727,27,344
336642,6464727,46,179
336642,6465727,49,180
337642,6252727,73,256
337642,6253727,78,254
337642,6257727,61,247
337642,6265727,47,73
337642,6266727,27,16
337642,6271727,55,247
337642,6272727,38,175
337642,6273727,82,255
337642,6274727,43,253
337642,6275727,66,275
337642,6278727,47,94
337642,6279727,74,290
337642,6293727,17,297
337642,6301727,30,269
337642,6303727,29,260
337642,6304727,27,243
337642,6305727,13,260
337642,6306727,16,261
337642,6307727,23,243
337642,6312727,43,126
337642,6313727,21,220
337642,6318727,23,218
337642,6319727,28,232
337642,6320727,28,233
337642,6321727,29,224
337642,6322727,29,206
337642,6323727,28,218
337642,6325727,46,245
337642,6326727,52,278
337642,6328727,62,311
337642,6332727,71,126
337642,6334727,46,123
337642,6335727,35,99
337642,6337727,30,118
337642,6338727,60,107
337642,6343727,44,333
337642,6347727,31,315
337642,6351727,19,300
337642,6370727,44,300
337642,6376727,70,275
337642,6401727,80,135
337642,6430727,14,5
337642,6462727,49,346
338642,6250727,80,255
338642,6252727,59,252
338642,6262727,31,80
338642,6270727,63,247
338642,6271727,67,265
338642,6274727,73,260
338642,6277727,16,5
338642,6279727,73,274
338642,6287727,41,303
338642,6288727,84,188
338642,6290727,58,80
338642,6291727,45,273
338642,6292727,20,278
338642,6293727,22,289
338642,6294727,39,285
338642,6302727,14,279
338642,6303727,38,269
338642,6304727,29,264
338642,6305727,46,269
338642,6306727,30,254
338642,6307727,29,259
338642,6308727,27,224
338642,6310727,30,301
338642,6311727,12,353
338642,6312727,16,150
338642,6313727,20,160
338642,6314727,19,270
338642,6317727,16,207
338642,6318727,25,179
338642,6319727,19,185
338642,6320727,22,199
338642,6321727,19,203
338642,6322727,27,242
338642,6323727,16,155
338642,6324727,36,334
338642,6325727,72,214
338642,6326727,41,296
338642,6328727,68,298
338642,6329727,60,323
338642,6333727,8,338
338642,6334727,27,342
338642,6336727,29,98
338642,6337727,57,101
338642,6338727,70,110
338642,6339727,69,110
338642,6343727,40,105
338642,6347727,55,317
338642,6373727,25,239
338642,6379727,90,85
338642,6381727,80,355
338642,6382727,90,10
338642,6393727,60,175
338642,6423727,19,150
338642,6427727,60,160
338642,6428727,9,30
338642,6462727,34,340
339642,6270727,59,250
339642,6271727,51,247
339642,6273727,59,246
339642,6278727,69,262
339642,6294727,39,281
339642,6295727,11,355
339642,6301727,11,303
339642,6302727,24,78
339642,6304727,4,101
339642,6306727,30,261
339642,6309727,49,261
339642,6310727,40,279
339642,6311727,33,297
339642,6312727,40,262
339642,6313727,38,242
339642,6314727,39,164
339642,6315727,35,250
339642,6317727,19,220
339642,6318727,16,199
339642,6322727,24,142
339642,6323727,15,131
339642,6324727,13,106
339642,6325727,45,104
339642,6326727,21,110
339642,6327727,47,296
339642,6333727,39,306
339642,6334727,28,327
339642,6337727,30,90
339642,6340727,65,123
339642,6341727,61,114
339642,6342727,77,122
339642,6346727,61,323
339642,6375727,60,184
339642,6384727,75,275
339642,6415727,14,335
339642,6427727,0,0
339642,6428727,0,0
339642,6429727,14,100
339642,6432727,0,0
340642,6269727,44,260
340642,6270727,62,252
340642,6271727,67,253
340642,6278727,69,262
340642,6294727,50,275
340642,6295727,51,270
340642,6296727,60,265
340642,6297727,61,279
340642,6301727,46,251
340642,6302727,11,36
340642,6304727,50,270
340642,6306727,35,251
340642,6307727,41,254
340642,6308727,47,254
340642,6309727,34,276
340642,6310727,39,261
